Service_Quality,Product_Quality,Delivery_Speed,Satisfaction_Score,Satisfaction_Category
7,3,8,5.844458768978982,1
9,4,6,8.212227787645753,1
1,7,1,3.90023670880136,0
6,8,1,6.383696674884259,1
6,6,2,4.429921929068869,0
8,7,4,8.231035119191962,1
5,7,5,4.747997463040143,0
7,9,7,8.359381126356327,1
1,7,5,4.0415955871992235,0
7,5,4,4.7816166031319405,0
9,7,3,5.22810299468703,1
4,9,1,5.05728084787027,1
8,3,8,7.443887081572866,1
4,2,5,4.69875099491532,0
1,2,8,3.362872127362087,0
4,3,9,5.64960050713446,1
9,5,1,4.474849438157385,0
3,4,8,5.333534020960775,1
3,7,8,6.66197425042069,1
2,4,7,4.797797845385247,0
8,4,1,5.09318226105367,1
9,9,3,7.645055505526683,1
4,5,8,4.320767268188426,0
8,7,3,6.961217554277084,1
7,8,2,6.989672396736433,1
3,6,9,6.0610632166488925,1
2,2,1,2.0443204586815407,0
4,1,7,4.4999110311020685,0
5,8,7,5.8778441618663635,1
3,5,6,4.1419767611430744,0
1,4,2,2.3281047860814295,0
6,8,1,3.561236338020853,0
4,5,1,2.4517607295170913,0
6,4,4,5.142748314349503,1
2,4,9,4.484703992814068,0
9,9,2,9.053385708961695,1
1,8,6,4.99934185472073,0
4,9,9,7.100608131239078,1
7,9,6,7.340864713360893,1
6,2,7,5.068172776123677,1
3,5,7,4.820616941511426,0
3,6,2,4.995899061809441,0
5,8,4,3.4508828232073463,0
7,8,4,6.6771677199009725,1
5,4,4,3.122046903710034,0
4,5,9,4.993409661826238,0
1,8,3,3.0576334528487794,0
6,6,7,7.344264489859205,1
4,5,6,5.00132978304659,1
9,8,7,7.8898881461308905,1
7,7,3,7.36078256946891,1
1,7,4,2.5464274019285007,0
3,4,6,2.996392262695135,0
2,8,5,3.366267804985622,0
3,6,2,1.55837952797694,0
3,4,6,6.036778910056599,1
6,2,4,3.3380648431127886,0
4,7,1,1.2810745974551216,0
1,6,1,2.3534187208933983,0
3,9,1,3.8185531046801726,0
5,3,3,3.212150789739214,0
6,2,8,6.068711328021093,1
6,8,6,5.700394250349614,1
2,2,1,2.392527812131654,0
1,8,6,5.257921930054125,1
5,1,1,3.150617118530554,0
2,6,8,5.154829567761932,1
3,8,7,6.109821258895462,1
4,6,7,4.659355362384859,0
8,9,8,9.43553814116387,1
3,4,1,4.068206082223465,0
4,9,4,4.786925636321732,0
4,3,9,5.814339778269065,1
2,8,7,5.738923155965838,1
9,4,8,7.433715843933911,1
9,7,8,7.404734167621883,1
6,3,1,5.02954772112719,1
4,7,9,7.277048779480667,1
5,8,6,5.082423463423607,1
1,4,3,3.0699250712638673,0
6,7,6,7.489426781743879,1
5,8,3,3.4540878416511482,0
2,2,2,1.1127397388469245,0
7,5,2,6.093192278753305,1
6,4,6,6.176686587404974,1
1,5,2,1.703144377447749,0
9,9,5,7.365643465792361,1
1,4,9,4.207157518602798,0
7,9,5,5.670043982076926,1
6,8,2,5.488456700795726,1
4,3,1,4.823218549771359,0
3,9,9,6.679700255817254,1
1,4,2,0.9241223658610136,0
5,4,3,2.639481049462308,0
2,5,1,2.35398453663009,0
7,3,2,5.264697130171339,1
8,9,9,9.541727422111352,1
8,1,4,4.05566216735884,0
1,6,3,3.2992303975990227,0
5,7,7,5.94761880400536,1
2,6,2,1.393190293713794,0
4,9,5,4.343614911297806,0
1,9,8,4.3186908784938725,0
5,3,3,2.3024663143989166,0
8,5,2,6.194199491450288,1
3,3,9,4.7645378983189595,0
2,5,3,2.675496164202503,0
3,3,3,3.5092096049084756,0
7,4,8,5.7344542214520136,1
2,2,8,4.075414672985714,0
3,9,8,8.398416920186355,1
2,7,5,4.985427684404159,0
2,2,9,3.0996702810156815,0
8,5,1,5.757039652080237,1
8,6,5,6.286600242229798,1
9,6,2,6.2676904777652,1
1,4,9,4.759955642332555,0
7,9,3,6.9436072795447625,1
1,3,2,2.8535910066781263,0
6,4,8,5.684875499480406,1
2,2,9,6.310777029937313,1
7,9,8,8.770357836544738,1
3,7,7,5.293799211858175,1
1,1,2,2.536960393300032,0
2,9,9,6.076508555841612,1
1,6,6,4.160525881950274,0
5,9,8,7.302318144041101,1
7,4,6,6.328370343138965,1
4,1,9,3.7914130338004863,0
8,8,6,8.267459813550953,1
3,7,2,3.4691171959193134,0
6,5,6,5.742847905624571,1
9,9,8,7.867200962167847,1
4,3,5,2.514989035112179,0
6,5,4,5.597782674686148,1
8,6,9,8.813214575983036,1
3,6,2,3.3666353817959567,0
5,8,2,4.710014776187062,0
3,3,3,2.3912108614945033,0
8,5,3,6.560743662740554,1
4,4,9,5.305445426145741,1
1,7,1,1.6126918130364245,0
1,8,8,3.9882280011537343,0
3,5,3,3.7168129362076696,0
2,7,8,4.896222733522677,0
2,8,8,4.865299399647924,0
7,9,1,6.988546644229197,1
1,7,4,3.2880083458801623,0
3,1,7,3.7637971966038792,0
1,6,6,3.4580526573732895,0
6,6,3,4.253869426866823,0
2,1,8,2.439899111134668,0
6,2,8,5.624227347023361,1
4,2,2,2.114777652216772,0
2,2,9,3.9268321554563563,0
4,3,8,5.251224580188033,1
8,9,2,6.159280112949403,1
6,9,4,6.081307568122578,1
5,7,9,4.833067631519309,0
1,1,9,3.850898021510575,0
2,5,3,2.7432239177399698,0
8,5,5,7.278412809925222,1
8,8,6,7.741653570816409,1
7,6,2,4.292734808579517,0
6,7,7,6.61011215303909,1
1,5,5,1.5251816271033014,0
5,8,6,5.253966250644834,1
8,7,4,5.280073476056255,1
3,3,3,1.6790712257836338,0
3,9,4,3.413483090638494,0
1,4,7,3.60118596822645,0
2,2,2,0.7306277497468028,0
9,6,7,5.412033800019479,1
7,6,1,4.5859180856874655,0
3,8,4,7.285228909103172,1
7,9,8,10.574575994897288,1
3,2,8,3.98629903941273,0
4,2,4,3.1143021748843545,0
2,1,1,2.3098895349461697,0
3,5,7,4.598218189320388,0
5,7,8,7.078625709822062,1
8,3,5,5.715287008560141,1
7,9,5,7.546413495279273,1
5,8,2,4.592823920435809,0
5,2,2,2.158910353715429,0
1,4,7,3.941740575786064,0
6,1,8,5.389119913985609,1
1,2,4,0.5634559541887256,0
9,8,7,7.01637970713689,1
7,4,5,5.360208771648247,1
7,4,8,6.243345370444948,1
1,9,1,3.6963030762481055,0
1,1,8,1.2761353559389614,0
2,8,2,2.0417047483066595,0
9,1,7,7.4722049976877125,1
4,7,1,3.545075927720106,0
3,9,8,6.654769081794237,1
8,9,1,7.226082790236937,1
5,5,5,4.195321121000731,0
5,7,1,5.071405762757388,1
3,6,6,3.5290325192778536,0
2,2,2,1.887398220761901,0
9,1,1,2.5740610931051435,0
9,8,4,7.239558626690214,1
3,4,3,2.5668509665225647,0
5,9,6,6.9749249554064985,1
4,5,9,5.54377573941343,1
6,9,8,7.739994346981903,1
8,2,5,4.519213117762616,0
4,1,6,2.2750393611715225,0
6,9,6,7.5598925070025915,1
8,8,8,7.402319791642954,1
3,2,5,3.9017195409787844,0
8,5,2,3.0484899586796215,0
4,9,8,6.351508943696012,1
7,3,2,4.215159145101753,0
8,6,9,7.10927621351301,1
9,3,4,6.510388165232741,1
8,2,7,6.2356376242313205,1
8,2,1,3.237820321322786,0
5,4,8,4.146123760996905,0
4,1,6,1.2820611642190927,0
3,9,4,3.6761294815606433,0
2,8,4,3.6099752516055106,0
4,7,9,6.187806155830108,1
8,7,8,8.072901956542424,1
9,7,8,8.97142245003746,1
1,4,3,2.810390691413554,0
3,9,4,5.701640320590095,1
6,2,8,5.631162233721008,1
8,4,9,3.62525940648358,0
8,8,5,8.531771010331616,1
3,2,3,2.6264768600495962,0
8,5,7,8.337839684317807,1
9,4,2,5.577021804492693,1
2,4,1,1.7112122187226544,0
5,1,6,3.444246232870986,0
2,9,8,6.793705893302032,1
5,3,6,4.786994853126079,0
8,4,4,6.468930005555947,1
3,1,9,2.4661301456257974,0
5,5,5,4.176925927994538,0
6,5,8,6.15449614212046,1
4,3,2,2.2172468694298866,0
9,4,2,4.899524446993093,0
5,5,1,3.327791404119814,0
3,7,8,5.818727325319039,1
3,3,2,1.457486997187341,0
6,8,1,5.031455609461541,1
1,5,8,3.4169789266837753,0
4,8,3,3.244155318910156,0
8,7,7,8.259159068680676,1
9,6,4,6.102032459249736,1
6,1,8,4.707624582726575,0
9,3,4,5.4601531842608315,1
2,4,6,2.90427622631468,0
1,4,7,2.4124061233584655,0
1,3,3,2.420658686725159,0
7,8,9,7.8820282818485925,1
2,3,5,2.970635150426196,0
6,3,2,3.2752983785550187,0
1,4,7,2.9171347066843962,0
1,3,1,0.43381454540686826,0
3,6,1,3.4597915067019205,0
2,1,4,2.12552129217055,0
7,1,5,4.540984960631512,0
3,4,4,3.7076371960682333,0
5,6,2,5.971065956022368,1
2,9,3,3.0777967916584887,0
5,1,4,4.382673725797561,0
5,3,7,5.065002498441662,1
5,9,7,5.202824078015302,1
6,4,3,4.401844077045073,0
1,8,3,3.341279388099681,0
4,5,3,3.8750853581409688,0
9,4,6,5.281482830051093,1
6,7,7,5.31257489619084,1
7,2,3,2.5131522679432337,0
7,9,9,7.2553402882143105,1
6,8,4,7.723193881189251,1
3,3,9,4.97763186203158,0
3,2,4,1.6073504083010608,0
5,7,6,4.903134947792371,0
6,2,5,4.3886638206889685,0
6,3,4,5.744931783777235,1
5,8,1,5.329041659547523,1
4,8,4,4.521500668659666,0
1,6,9,2.7940959102975027,0
9,6,6,8.257170085510731,1
7,5,3,4.415745481092573,0
1,5,9,5.087169725526051,1
2,7,8,6.18244780291698,1
2,8,7,5.967083846713611,1
8,2,2,6.5743360220359195,1
2,4,9,3.7610893553018685,0
6,2,8,5.997402770811981,1
3,9,8,6.438623531919975,1
1,3,3,2.2504020208047892,0
3,4,1,2.6360331517258233,0
9,2,3,4.606819751542251,0
1,9,8,4.131093247262969,0
7,8,7,7.026560258612723,1
4,7,7,5.772548484539523,1
3,5,2,3.769246868475666,0
5,7,7,5.625259483600434,1
6,9,8,8.708270373301701,1
4,5,1,3.4361624930762065,0
3,6,4,3.10852744333081,0
3,6,9,5.685042382616769,1
9,3,6,5.409594034991318,1
6,8,6,6.698569248457737,1
6,9,6,6.744833060192372,1
2,8,8,6.152617649654676,1
3,1,9,4.44176021151803,0
9,3,9,7.4329149296149195,1
5,4,9,4.93966105083599,0
2,4,1,0.45065068912328043,0
5,5,5,5.305455117480537,1
1,3,8,5.436628536828567,1
5,9,5,7.296628175104155,1
9,1,5,7.483221144443981,1
3,7,7,6.099860656180371,1
8,2,8,5.778777226687173,1
9,6,2,7.741728787809297,1
7,8,9,7.852578140576509,1
2,5,4,3.799690105556772,0
6,9,1,6.534738506058341,1
4,1,2,3.343101580755809,0
9,8,4,7.506514596901416,1
5,1,4,5.604272074683971,1
4,2,8,5.88070406563529,1
6,8,8,7.538085681716489,1
9,3,8,6.957040845606496,1
4,7,5,5.3261490848199005,1
4,2,5,2.4954854027665396,0
5,5,6,4.905833016600564,0
6,6,1,6.015312042151196,1
2,3,2,2.1030278118848518,0
5,2,8,3.6987984840102475,0
3,1,8,2.082024134319443,0
8,2,7,5.396143977719688,1
2,1,6,1.2090731515108253,0
6,9,6,5.851815216298996,1
2,7,9,5.465427906612201,1
5,7,9,6.36592791998153,1
6,5,3,3.9246864493689086,0
8,3,2,4.834789348326697,0
5,5,4,4.163608287511031,0
6,9,7,6.447329081696998,1
5,2,1,2.216343150702058,0
8,6,7,6.249837201437911,1
9,3,3,5.890695468501064,1
7,1,8,5.141530462822976,1
6,4,9,6.425264146567002,1
8,1,9,7.557099739827721,1
2,1,3,1.540651472019627,0
6,7,8,5.700024846489648,1
6,2,5,4.786746719869066,0
3,8,8,6.325267577118342,1
1,8,7,5.378168925523078,1
5,3,8,5.81434717225296,1
4,6,9,6.698345534664517,1
1,3,1,1.9274221836031826,0
2,3,4,2.9056104845836184,0
7,8,8,8.53706187803109,1
9,8,1,6.554586454539518,1
3,8,4,6.3160122158303285,1
8,2,9,5.4367031554839595,1
1,3,6,1.8496395558741199,0
5,2,2,4.145734526538325,0
6,4,9,6.6176492503654005,1
7,9,2,4.613576658321704,0
9,1,4,4.781245338085128,0
7,7,4,6.744740951636292,1
3,3,6,2.7282526126616222,0
1,3,1,0.8031103323447335,0
6,6,6,5.198118738438286,1
4,4,2,4.135909826496176,0
6,2,7,4.349277322737686,0
6,2,9,4.234813411634348,0
9,8,7,8.258340792537822,1
5,8,8,5.88521865973231,1
7,9,9,7.448214107641287,1
5,1,7,3.9486610078198616,0
8,1,9,6.855748546980292,1
5,9,2,3.812954968563953,0
2,7,6,3.8364802710264474,0
5,9,7,7.247213040928551,1
4,8,9,5.589366592120721,1
8,2,7,6.474174693887905,1
7,7,8,7.74456844456802,1
6,9,6,6.7358044269109945,1
2,1,6,0.5506918400465137,0
6,2,8,4.295203955120106,0
1,3,8,4.205057322223675,0
4,5,6,4.5216863711989825,0
3,2,6,3.963055066633839,0
1,1,9,4.402829460861146,0
2,6,2,3.673595826808794,0
6,5,2,3.373844142819844,0
5,6,7,5.29721115818607,1
5,4,9,5.754260275352337,1
3,4,3,3.510330671134682,0
1,5,8,3.7813353551987445,0
7,6,8,6.298402906827922,1
2,6,8,5.868382920493949,1
3,1,8,3.1579031989568707,0
1,9,7,5.6646502464730375,1
9,7,9,6.694491961748141,1
3,2,1,0.8175224983336398,0
1,9,1,3.436431619123974,0
3,6,4,4.206875777465775,0
3,8,3,3.521399310150442,0
9,8,9,8.049775364480311,1
3,9,6,5.8792137586166975,1
4,2,6,4.441453820148542,0
4,8,2,7.009126865805486,1
4,5,8,5.120544314132979,1
1,7,7,3.2147222034419283,0
7,7,9,8.282129280248427,1
5,1,6,2.7257977279935033,0
1,6,3,2.1190896639235,0
8,1,1,3.0148836630704254,0
6,5,3,3.3581387898702206,0
9,6,1,6.49741188145251,1
9,9,1,5.945009486623323,1
6,7,2,4.703216435643232,0
9,8,3,7.198228111077818,1
3,8,9,7.392372088095531,1
7,6,4,6.574833810222251,1
3,3,1,1.519941139702614,0
3,8,6,7.21426098411991,1
7,5,6,6.5396420011758645,1
1,6,3,1.6662246847346376,0
4,6,7,5.4164514963152754,1
2,6,3,4.294228451587957,0
6,6,3,7.359848803058512,1
2,1,5,0.3930706294264521,0
4,1,6,2.4600187918359726,0
9,2,2,4.6717255868068435,0
9,8,6,8.973834483689679,1
2,7,1,4.628022224780809,0
4,1,2,2.107724032826673,0
6,6,1,4.157352577221928,0
7,4,7,6.705525687136692,1
9,8,5,7.757676286051264,1
6,5,7,6.889022506567085,1
6,1,1,3.545277652615644,0
8,6,3,7.776905934687746,1
1,1,6,4.527709598556809,0
8,3,3,4.53824028033349,0
4,8,9,7.526377132817029,1
8,2,7,7.390688128948836,1
3,7,8,6.8581821661357845,1
3,5,6,4.234425996938709,0
8,7,9,6.2689323790574765,1
2,6,3,1.6224547360593784,0
9,4,9,7.620366193616086,1
8,1,5,4.588927182788485,0
7,4,2,4.098742456984075,0
2,3,2,2.2160710415712206,0
2,4,6,4.222885605330051,0
8,5,5,7.107237392649537,1
8,3,5,6.184074074293593,1
5,3,9,5.416957213828967,1
5,7,2,6.524405929088919,1
5,6,6,5.98759404984614,1
8,6,6,5.890523907152079,1
7,4,4,6.263604031198346,1
1,6,6,3.7406461461313336,0
1,7,2,2.2201948983848583,0
8,4,3,4.062268455721956,0
1,8,6,5.350142120971375,1
1,6,1,0.6995183297926839,0
5,2,5,5.347509081462656,1
2,9,5,6.2563684341305486,1
5,7,5,3.8449887098699738,0
7,4,8,4.313431960941015,0
3,4,2,1.962957021179709,0
2,7,9,5.672946156964773,1
2,1,4,3.4485528841620923,0
7,7,4,7.03063283412066,1
8,3,9,8.022558690435636,1
6,1,6,3.8125483726257983,0
8,9,4,6.864450985555537,1
6,8,7,8.110439698305461,1
7,1,6,4.616655433948134,0
2,4,6,4.869276027399159,0
3,5,5,4.028236986952505,0
2,4,1,1.9809250262488174,0
6,9,3,6.558053182120907,1
6,3,8,5.7723058710765995,1
4,7,9,7.920244695828195,1
1,4,6,2.975307746834666,0
8,7,1,6.613049181605783,1
8,3,6,5.578247802317227,1
1,6,4,3.640138358325512,0
5,1,2,3.209382769611224,0
1,8,7,2.061066509164472,0
6,4,9,6.084892999287482,1
8,5,2,5.564836185153338,1
5,4,7,4.377838229045302,0
9,8,2,6.523281531552536,1
2,6,8,4.648567597737647,0
3,4,4,2.2968863691321797,0
3,8,9,5.371845905428955,1
5,9,7,6.696800168051786,1
6,8,6,7.543853497993496,1
3,9,4,6.410858807327677,1
3,8,1,5.898188123099896,1
7,5,9,6.272291419287384,1
8,7,7,7.003140838425787,1
7,9,1,5.891878003691803,1
6,9,1,3.7783677313602175,0
6,6,9,7.634885089727401,1
1,5,3,1.5572520282158238,0
5,2,2,4.4921783987734,0
3,3,2,5.179426530797128,1
2,4,2,2.2656403598088914,0
9,3,4,6.952660189898944,1
7,2,2,4.13622028803318,0
6,9,9,8.47434244776913,1
5,5,5,4.861421051742184,0
9,9,4,5.889102527275854,1
8,2,5,5.588294095939596,1
1,9,7,5.353607911584276,1
5,5,8,4.824109999079528,0
4,9,1,5.177515268212787,1
2,3,7,2.9349077962308323,0
6,6,4,4.530594372790546,0
7,9,9,7.860258079154607,1
7,2,9,6.227201534217416,1
7,3,3,5.756010234225857,1
7,2,5,4.863805715463302,0
8,9,7,9.737867372565209,1
7,7,7,8.307785415291281,1
8,4,7,6.639594447198206,1
9,1,9,7.393758672064122,1
6,8,9,6.1576306240883785,1
1,9,3,1.1014363317929297,0
8,1,6,5.8949681778791145,1
3,5,1,2.0953475594320152,0
8,5,1,6.218986167423599,1
1,9,1,3.081302896883589,0
7,4,1,4.98481446636832,0
3,5,5,3.7180230013046316,0
5,6,5,5.836497590537863,1
7,7,2,4.526679055446321,0
6,6,7,5.393944538613237,1
4,9,6,6.887752496126539,1
9,6,9,7.57975785136379,1
6,7,2,5.564448542485027,1
4,1,5,4.171495313857947,0
6,3,1,3.858127211155016,0
1,6,2,3.0885181808877706,0
2,8,4,4.482863786203909,0
6,1,6,3.9485040750721283,0
2,2,9,2.8466141212210685,0
7,5,7,7.5674364612856495,1
8,7,4,4.76714899223989,0
1,3,9,4.145785309543194,0
8,2,8,5.043077015834143,1
4,9,9,8.527482437098373,1
2,2,3,2.590554312307203,0
4,4,3,2.777326109942283,0
3,4,4,2.5952916038325258,0
6,8,4,6.2489698018209365,1
7,1,1,3.5346086361170186,0
1,3,8,4.596743335393609,0
8,3,7,6.838429344194583,1
9,1,7,5.4158137628553105,1
3,2,4,3.53000989987288,0
2,7,1,2.0791188310792217,0
1,6,2,3.12628074032815,0
4,6,5,5.061896545621268,1
7,1,3,4.866415007964646,0
2,2,4,2.315020527170403,0
9,7,9,8.247991705036839,1
5,7,6,6.282610255073968,1
9,3,5,7.099471595409869,1
4,1,1,1.4671678290484857,0
7,6,5,3.6489039112325647,0
2,6,6,3.9168576377382087,0
1,2,6,3.877396940242613,0
5,6,4,5.00077448346744,1
5,8,4,6.1234636444391235,1
8,8,4,6.728450064975641,1
6,5,8,5.7575571181778,1
3,3,7,3.2345457537666427,0
7,3,2,4.696774630254574,0
6,7,5,7.311849761411826,1
9,6,3,4.982100058289374,0
5,1,1,3.786238550426586,0
6,6,2,3.681058196608123,0
6,4,9,4.257416825340634,0
4,1,3,2.5101413962138506,0
4,1,1,1.1013655429085907,0
8,3,6,4.632038317451199,0
8,1,7,4.646400349801821,0
1,7,8,5.5124266246954186,1
1,7,2,3.1437507628995705,0
6,8,7,8.272000924031424,1
6,3,3,4.2602479773331146,0
2,5,9,4.216040510959698,0
3,3,4,2.8532108611782854,0
2,2,3,2.4189667646725437,0
3,2,1,2.6788297432053643,0
4,2,9,5.557506195654161,1
7,7,3,3.9162871716634733,0
6,2,5,4.8751476046665605,0
7,3,3,4.9947132531191,0
7,7,9,6.504863032055033,1
8,3,9,6.486194162356462,1
1,6,2,3.9016197579131946,0
4,6,4,3.5033117386429673,0
8,6,8,8.14539105666688,1
6,2,2,2.2033362860560963,0
6,7,3,6.391267259403559,1
8,5,1,5.16290155147339,1
3,3,7,3.0202668975443614,0
6,2,4,4.37038779627922,0
6,6,8,7.5406214671714,1
3,5,7,4.043223015302736,0
2,8,3,3.5653209106550414,0
5,9,5,6.032511431014713,1
4,5,8,5.85827779714338,1
6,1,9,5.590914493332741,1
1,9,9,7.1153236605367,1
6,9,3,5.7526725165030275,1
6,8,8,7.356058168027412,1
3,1,3,3.5255671743211527,0
5,6,6,5.829382458985772,1
7,2,1,1.9411528286916124,0
4,2,1,3.942637285045204,0
4,6,8,5.294765235717259,1
6,3,4,5.119267067247667,1
7,8,6,7.371246902071566,1
1,2,9,2.465767904538395,0
1,7,1,3.1668468228909927,0
2,7,3,3.0876735362263346,0
4,1,3,3.8152243868813076,0
4,4,4,3.18896402004027,0
6,3,6,4.095289327630615,0
6,2,5,3.7494988618353626,0
5,4,9,5.276127163972276,1
9,1,9,8.239105995599603,1
8,9,4,7.35769794877279,1
2,1,2,0.8786751588219694,0
1,7,3,1.9461729974460362,0
6,2,3,3.715674242152101,0
4,7,7,4.445527050033167,0
2,6,5,3.7279910842767636,0
1,3,6,3.1526559561520826,0
6,7,2,3.8210723873540324,0
4,4,8,5.461551779069989,1
5,6,6,5.606875432403129,1
3,2,3,4.053163691776272,0
1,5,9,4.532482715661312,0
4,3,8,5.667782431036054,1
3,9,5,5.804685769969545,1
7,5,6,6.145195652503869,1
5,6,2,3.406240725462281,0
6,9,2,6.121552471032611,1
1,2,2,1.2701954618734992,0
7,5,8,5.744825320735094,1
2,3,8,3.18434531036616,0
3,6,6,5.334929544153191,1
1,1,2,2.6031310338515237,0
9,2,2,4.355579221489948,0
3,6,2,4.728967236887165,0
5,7,3,5.395531849898553,1
6,7,5,5.267247934390431,1
2,2,9,4.247317458922212,0
4,4,2,1.802978824538332,0
2,2,4,3.582710403148273,0
5,1,1,1.6688697889297603,0
1,7,8,4.590761785787124,0
5,2,2,4.3041952486649295,0
1,9,8,5.25585143307573,1
9,1,2,3.5298974735652675,0
1,8,2,3.414297343694566,0
8,6,7,7.607439483052305,1
3,9,6,6.306910774341519,1
2,6,8,6.435901088735174,1
8,8,3,7.695159219895531,1
3,9,8,6.146622170240811,1
1,9,1,2.3530592018284713,0
3,2,3,2.576945564468556,0
9,1,8,5.1349390719404,1
6,9,1,6.099232051332467,1
3,9,6,5.790014440843544,1
1,5,1,1.2377700570748171,0
5,7,7,4.78089689247238,0
8,7,6,6.031605229842623,1
6,7,8,5.273667681862873,1
6,1,6,6.1379372724724695,1
8,6,6,6.093526745461099,1
7,7,8,8.440497351986858,1
5,1,7,4.107796340148565,0
8,6,7,7.693973269104042,1
9,4,6,7.800316301608958,1
7,6,3,6.695380864946717,1
9,1,6,5.360540621281372,1
3,4,6,5.9962141357226235,1
6,5,7,5.347628018718963,1
4,5,5,5.788177821685356,1
6,7,5,5.213349831747632,1
1,4,9,3.9355902028083425,0
3,7,2,3.29990021614889,0
6,3,8,5.902206473990439,1
1,6,7,4.196317233711327,0
1,4,9,5.419365616385623,1
1,6,1,3.3026575477656,0
4,4,3,4.264471929885946,0
4,4,3,5.064228913585539,1
9,4,8,8.679990666064565,1
1,5,3,1.5955316377848605,0
8,7,6,7.029760061362251,1
9,5,3,6.270440696642514,1
7,5,7,7.663859417106931,1
1,1,2,2.5483766128544536,0
7,7,5,5.6805489867009475,1
9,1,6,4.711367610385639,0
1,3,2,1.1800859976237374,0
8,1,8,6.404625882431236,1
4,4,4,5.241397477627819,1
7,4,3,3.3241164112776667,0
4,1,2,1.6005737156063047,0
3,4,2,1.9468279985016776,0
8,5,5,6.424144203601715,1
8,5,3,5.644461245875787,1
5,2,6,3.595773128610006,0
2,7,5,5.166360063164439,1
1,4,8,3.4057333656249766,0
7,5,1,4.631997865592639,0
2,1,3,2.551436289392589,0
2,3,3,1.7013416252200724,0
2,3,2,0.7502424994262826,0
2,9,2,4.191361681875409,0
7,4,9,7.575253355582212,1
2,2,5,2.1935138248318844,0
8,1,7,7.7491705522678265,1
4,1,5,2.309170753638732,0
3,6,8,4.771890482020901,0
8,6,7,6.282646018601267,1
3,8,6,5.329541435015246,1
3,8,7,5.364497100073904,1
1,1,9,3.336458037951515,0
8,1,5,3.8780965598475428,0
2,4,1,0.7508682420781483,0
1,8,7,5.177377901802474,1
9,1,4,6.403513913866773,1
5,8,3,4.684702421931847,0
9,3,8,5.166124821548259,1
9,1,2,4.606393017576261,0
8,7,1,5.757515085631681,1
4,8,8,7.554921142673242,1
3,5,8,5.274694702715839,1
1,7,4,3.617250379666089,0
5,1,7,5.409990138919312,1
5,6,1,4.676765395634886,0
2,4,6,3.995060627079662,0
6,3,5,5.784477463012449,1
5,4,7,5.182768403318728,1
5,6,9,5.297124059360657,1
6,9,1,6.693381991172441,1
6,2,8,5.890374523443491,1
8,2,5,4.994098621599036,0
1,4,7,3.790451297245735,0
2,3,3,4.144958559180386,0
9,3,9,7.710812745465893,1
7,5,2,3.1590801434271922,0
4,8,1,4.97383739936883,0
7,4,1,4.268261710078748,0
2,7,6,4.865825100468714,0
6,2,9,5.793386488421843,1
8,8,1,2.688117740755296,0
5,1,2,3.389272362188758,0
1,6,9,5.507030813870291,1
1,6,6,2.4729535666817135,0
3,7,8,3.9195483918173073,0
1,9,3,4.603356377516854,0
4,3,8,3.8480940988710457,0
3,6,9,5.805059554065103,1
3,7,2,2.4542687613073038,0
9,2,9,7.4988465866833325,1
9,3,4,5.539159273206223,1
2,7,9,6.052660647394634,1
1,4,9,4.276741888711192,0
6,9,3,5.740679092931917,1
4,3,6,5.680905309940185,1
2,4,1,1.9650766686348589,0
8,3,5,5.046363906194034,1
5,9,7,6.602397965980881,1
2,8,7,6.937022937390602,1
6,7,5,6.2671237990351925,1
8,2,7,6.009752838885749,1
7,4,5,4.397551309277967,0
7,4,8,6.101150501280005,1
9,3,8,8.523492149221255,1
5,7,3,6.216988629845744,1
9,1,2,3.773540007871108,0
6,4,9,6.314866951154678,1
2,5,2,3.760535393174524,0
9,8,8,8.356373430090065,1
4,2,6,3.6776634941676862,0
1,4,7,3.2097443107815486,0
4,8,6,7.166480708578702,1
3,7,5,4.810347685956646,0
1,6,2,1.8779861945619056,0
2,2,5,4.447776685824989,0
3,9,7,5.731862215535274,1
8,5,3,5.180185841402145,1
3,9,1,2.7959704309178766,0
8,5,9,8.032748858078843,1
1,7,8,4.678126725584579,0
8,5,4,4.47849610525842,0
3,7,1,2.3096502514058823,0
7,3,7,4.032904663927161,0
8,7,3,6.2506176762840955,1
6,8,3,6.452568075916688,1
3,2,7,3.89365971154808,0
5,9,9,6.361207547920552,1
6,6,2,4.390702530129604,0
7,4,3,4.355932787482661,0
2,3,7,5.4822285732858305,1
3,6,5,4.113917431113097,0
7,6,8,7.2810790760928725,1
1,6,4,2.975433513884589,0
9,3,9,8.790591893678927,1
8,8,8,7.283762988677407,1
4,9,6,7.336010621410214,1
8,8,9,8.62859958083874,1
4,6,3,3.9770349780746064,0
3,9,1,3.847002221253189,0
7,4,6,4.6696220262813055,0
7,2,7,4.624641667094657,0
7,9,2,7.400067290118093,1
2,3,3,2.1424485481812696,0
5,1,7,3.696109566285877,0
6,2,9,5.310558299336043,1
8,6,2,5.616345787664129,1
9,1,4,6.145017060658125,1
4,6,4,5.013084500788619,1
5,2,1,2.506025430609803,0
1,6,9,4.038584977813231,0
2,8,9,6.764217318962669,1
4,2,3,2.6635507016005886,0
6,2,8,6.641554268955829,1
5,8,9,6.23059398927308,1
4,8,1,4.224916886218637,0
8,1,3,4.6462624276456985,0
5,5,6,5.0574647932067895,1
4,9,1,3.8080485802736628,0
8,1,2,3.896506016247395,0
4,5,1,3.8622985269652164,0
4,1,5,2.366700099036895,0
